date,dealer_code,part_code,transaction_type,quantity,reference,stock_after
2026-04-10,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260410-4986,8
2026-04-10,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260410-3271,4
2026-04-11,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260411-7810,11
2026-04-11,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260411-5888,1
2026-04-11,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260411-5652,2
2026-04-11,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260411-9287,10
2026-04-11,DL006,TYRE-225-55-18,RECEIPT,3,PO-DL006-20260411-358,4
2026-04-11,DL004,HV-MODULE-MG,RECEIPT,1,PO-DL004-20260411-110,2
2026-04-11,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260411-9990,9
2026-04-11,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260411-1060,2
2026-04-12,DL004,OBD-HARNESS-MG,RECEIPT,2,PO-DL004-20260412-820,3
2026-04-12,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260412-7897,2
2026-04-12,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260412-5325,12
2026-04-12,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20260412-4915,3
2026-04-12,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260412-5085,8
2026-04-12,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260412-5841,3
2026-04-12,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20260412-111,2
2026-04-13,DL007,OBD-HARNESS-MG,ISSUE,1,JO-DL007-20260413-2297,2
2026-04-13,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260413-9753,2
2026-04-13,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260413-3208,3
2026-04-13,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260413-7628,9
2026-04-13,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20260413-1662,4
2026-04-13,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260413-3128,12
2026-04-13,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260413-7844,7
2026-04-14,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260414-5529,11
2026-04-14,DL006,BATT-12V-70AH,ISSUE,1,JO-DL006-20260414-1688,1
2026-04-14,DL002,BATT-12V-70AH,ISSUE,1,JO-DL002-20260414-2340,2
2026-04-14,DL003,BR-FLUID-DOT4,ISSUE,1,JO-DL003-20260414-3819,4
2026-04-14,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260414-2387,2
2026-04-14,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20260414-5781,4
2026-04-14,DL004,BR-PAD-F-MG,ISSUE,1,JO-DL004-20260414-8747,1
2026-04-14,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20260414-9971,2
2026-04-14,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260414-7103,1
2026-04-14,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260414-3756,1
2026-04-15,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260415-1782,16
2026-04-15,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20260415-5543,4
2026-04-15,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20260415-8742,3
2026-04-15,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260415-9886,6
2026-04-15,DL006,HV-MODULE-MG,ISSUE,1,JO-DL006-20260415-6379,1
2026-04-15,DL003,COOLANT-1L,ISSUE,1,JO-DL003-20260415-4375,5
2026-04-16,DL003,TYRE-225-55-18,ISSUE,1,JO-DL003-20260416-4276,3
2026-04-16,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20260416-6805,2
2026-04-16,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260416-9360,15
2026-04-16,DL004,BMS-FUSE-MG,ISSUE,1,JO-DL004-20260416-9818,3
2026-04-16,DL007,TYRE-225-55-18,RECEIPT,3,PO-DL007-20260416-444,4
2026-04-16,DL006,BATT-12V-70AH,ISSUE,1,JO-DL006-20260416-5661,2
2026-04-16,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260416-8898,17
2026-04-16,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260416-5740,2
2026-04-17,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260417-8827,2
2026-04-17,DL004,BATT-12V-70AH,RECEIPT,2,PO-DL004-20260417-201,3
2026-04-17,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260417-2760,7
2026-04-17,DL006,BATT-12V-70AH,RECEIPT,2,PO-DL006-20260417-863,3
2026-04-17,DL003,BATT-12V-60AH,ISSUE,1,JO-DL003-20260417-4896,2
2026-04-17,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260417-5533,11
2026-04-17,DL008,BR-PAD-F-MG,ISSUE,1,JO-DL008-20260417-7070,2
2026-04-18,DL001,TYRE-225-55-18,RECEIPT,3,PO-DL001-20260418-574,4
2026-04-18,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20260418-2840,1
2026-04-18,DL001,HV-MODULE-MG,RECEIPT,1,PO-DL001-20260418-969,2
2026-04-18,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260418-8064,14
2026-04-19,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260419-8240,2
2026-04-19,DL003,BMS-FUSE-MG,ISSUE,1,JO-DL003-20260419-5356,1
2026-04-19,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260419-4924,1
2026-04-19,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260419-9592,2
2026-04-19,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260419-3527,8
2026-04-19,DL004,BR-PAD-F-MG,RECEIPT,4,PO-DL004-20260419-674,5
2026-04-19,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260419-7975,15
2026-04-19,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260419-8593,3
2026-04-19,DL001,AIR-FILTER-MG,ISSUE,1,JO-DL001-20260419-8715,3
2026-04-20,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260420-4744,14
2026-04-20,DL001,THERMOSTAT-MG,ISSUE,1,JO-DL001-20260420-7348,1
2026-04-20,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260420-3667,3
2026-04-20,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20260420-8723,1
2026-04-20,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260420-3734,6
2026-04-20,DL004,BMS-FUSE-MG,RECEIPT,3,PO-DL004-20260420-604,4
2026-04-21,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260421-6023,5
2026-04-21,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260421-2240,11
2026-04-21,DL008,BMS-FUSE-MG,RECEIPT,2,PO-DL008-20260421-671,3
2026-04-21,DL008,WIPER-BLADE-MG,ISSUE,1,JO-DL008-20260421-5076,2
2026-04-21,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260421-3594,13
2026-04-21,DL003,SPARK-PLUG-NGK,ISSUE,1,JO-DL003-20260421-8906,3
2026-04-21,DL005,COOLANT-1L,ISSUE,1,JO-DL005-20260421-3513,6
2026-04-22,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260422-5098,13
2026-04-22,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260422-8246,10
2026-04-22,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260422-7948,5
2026-04-22,DL005,THERMOSTAT-MG,ISSUE,1,JO-DL005-20260422-6776,2
2026-04-22,DL008,HV-MODULE-MG,RECEIPT,1,PO-DL008-20260422-679,2
2026-04-22,DL001,CABIN-FILTER-MG,ISSUE,1,JO-DL001-20260422-4259,5
2026-04-22,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260422-4155,7
2026-04-23,DL006,BR-FLUID-DOT4,ISSUE,1,JO-DL006-20260423-9871,3
2026-04-23,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260423-6627,3
2026-04-23,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260423-7899,1
2026-04-23,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260423-8773,1
2026-04-23,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260423-9143,1
2026-04-23,DL005,BR-PAD-R-MG,RECEIPT,3,PO-DL005-20260423-836,4
2026-04-23,DL001,BMS-FUSE-MG,ISSUE,1,JO-DL001-20260423-8301,1
2026-04-24,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260424-9979,2
2026-04-24,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260424-6313,9
2026-04-24,DL003,THERMOSTAT-MG,RECEIPT,3,PO-DL003-20260424-764,4
2026-04-25,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260425-6298,10
2026-04-25,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260425-3315,7
2026-04-25,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260425-2982,12
2026-04-25,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20260425-8132,1
2026-04-25,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260425-8116,16
2026-04-25,DL008,HV-MODULE-MG,RECEIPT,1,PO-DL008-20260425-643,2
2026-04-25,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260425-8051,2
2026-04-25,DL002,OIL-5W30-4L,RECEIPT,14,PO-DL002-20260425-998,15
2026-04-25,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260425-3182,4
2026-04-25,DL005,HV-MODULE-MG,RECEIPT,1,PO-DL005-20260425-540,2
2026-04-25,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260425-1354,8
2026-04-26,DL007,AIR-FILTER-MG,ISSUE,1,JO-DL007-20260426-1650,10
2026-04-26,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260426-8593,1
2026-04-26,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260426-5358,4
2026-04-26,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260426-5439,9
2026-04-26,DL007,HV-MODULE-MG,RECEIPT,1,PO-DL007-20260426-280,2
2026-04-26,DL008,TYRE-215-60-17,RECEIPT,3,PO-DL008-20260426-360,4
2026-04-27,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260427-5757,1
2026-04-27,DL003,OBD-HARNESS-MG,RECEIPT,2,PO-DL003-20260427-877,3
2026-04-27,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260427-4050,1
2026-04-27,DL006,WIPER-BLADE-MG,ISSUE,1,JO-DL006-20260427-5934,2
2026-04-28,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20260428-4531,3
2026-04-28,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260428-6802,15
2026-04-28,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20260428-8814,1
2026-04-28,DL004,THERMOSTAT-MG,ISSUE,1,JO-DL004-20260428-4670,3
2026-04-29,DL008,TYRE-225-55-18,ISSUE,1,JO-DL008-20260429-4286,2
2026-04-29,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260429-5521,1
2026-04-29,DL002,BR-PAD-F-MG,ISSUE,1,JO-DL002-20260429-3650,2
2026-04-30,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260430-4189,6
2026-04-30,DL005,BR-FLUID-DOT4,RECEIPT,6,PO-DL005-20260430-969,7
2026-04-30,DL004,TYRE-225-55-18,RECEIPT,4,PO-DL004-20260430-901,5
2026-04-30,DL001,THERMOSTAT-MG,RECEIPT,2,PO-DL001-20260430-294,3
2026-04-30,DL008,BATT-12V-70AH,ISSUE,1,JO-DL008-20260430-1007,1
2026-04-30,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260430-1504,11
2026-04-30,DL001,BR-PAD-F-MG,ISSUE,1,JO-DL001-20260430-1803,4
2026-04-30,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20260430-6427,6
2026-04-30,DL004,TYRE-215-60-17,RECEIPT,4,PO-DL004-20260430-180,5
2026-04-30,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260430-4412,8
2026-04-30,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20260430-830,2
2026-04-30,DL005,BATT-12V-70AH,ISSUE,1,JO-DL005-20260430-7108,2
2026-04-30,DL001,HV-MODULE-MG,ISSUE,1,JO-DL001-20260430-8341,1
2026-05-01,DL006,OBD-HARNESS-MG,ISSUE,1,JO-DL006-20260501-6092,2
2026-05-01,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260501-2734,12
2026-05-01,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20260501-2172,1
2026-05-01,DL003,OBD-HARNESS-MG,ISSUE,1,JO-DL003-20260501-3244,2
2026-05-02,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20260502-1274,3
2026-05-02,DL001,BATT-12V-60AH,RECEIPT,3,PO-DL001-20260502-531,4
2026-05-02,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260502-6437,11
2026-05-02,DL008,AIR-FILTER-MG,ISSUE,1,JO-DL008-20260502-3984,4
2026-05-02,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20260502-6149,1
2026-05-03,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260503-4414,6
2026-05-03,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260503-3426,10
2026-05-03,DL002,BR-PAD-R-MG,ISSUE,1,JO-DL002-20260503-9078,2
2026-05-03,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20260503-3641,1
2026-05-03,DL004,OIL-FILTER-MG,ISSUE,1,JO-DL004-20260503-2511,12
2026-05-03,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20260503-7963,3
2026-05-03,DL001,TYRE-225-55-18,ISSUE,1,JO-DL001-20260503-2653,3
2026-05-03,DL008,BATT-12V-70AH,RECEIPT,2,PO-DL008-20260503-350,3
2026-05-03,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260503-1174,4
2026-05-03,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20260503-4783,1
2026-05-03,DL005,BR-PAD-F-MG,RECEIPT,3,PO-DL005-20260503-646,4
2026-05-03,DL003,BMS-FUSE-MG,RECEIPT,2,PO-DL003-20260503-699,3
2026-05-03,DL005,TYRE-215-60-17,RECEIPT,3,PO-DL005-20260503-457,4
2026-05-04,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260504-1276,4
2026-05-04,DL006,TYRE-225-55-18,ISSUE,1,JO-DL006-20260504-5340,2
2026-05-04,DL003,HV-MODULE-MG,ISSUE,1,JO-DL003-20260504-7017,1
2026-05-04,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260504-9381,5
2026-05-04,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20260504-3670,3
2026-05-04,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260504-9252,5
2026-05-04,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260504-9263,2
2026-05-05,DL003,OIL-5W30-4L,ISSUE,1,JO-DL003-20260505-9076,7
2026-05-05,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260505-4287,9
2026-05-06,DL008,OIL-FILTER-MG,ISSUE,1,JO-DL008-20260506-9611,14
2026-05-06,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260506-2262,5
2026-05-06,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260506-9457,8
2026-05-06,DL006,BATT-12V-60AH,RECEIPT,3,PO-DL006-20260506-154,4
2026-05-06,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20260506-4604,3
2026-05-06,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260506-8702,3
2026-05-06,DL003,BATT-12V-70AH,ISSUE,1,JO-DL003-20260506-9292,2
2026-05-06,DL006,HV-MODULE-MG,RECEIPT,1,PO-DL006-20260506-812,2
2026-05-06,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260506-1653,9
2026-05-06,DL007,BR-PAD-R-MG,ISSUE,1,JO-DL007-20260506-5088,3
2026-05-06,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260506-9192,14
2026-05-07,DL008,BR-FLUID-DOT4,ISSUE,1,JO-DL008-20260507-6061,4
2026-05-07,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260507-3113,3
2026-05-07,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260507-7649,10
2026-05-07,DL001,BMS-FUSE-MG,RECEIPT,2,PO-DL001-20260507-346,3
2026-05-07,DL006,BATT-12V-60AH,ISSUE,1,JO-DL006-20260507-1960,3
2026-05-07,DL003,WIPER-BLADE-MG,ISSUE,1,JO-DL003-20260507-3928,4
2026-05-08,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260508-1631,11
2026-05-08,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260508-4713,4
2026-05-08,DL008,OBD-HARNESS-MG,RECEIPT,2,PO-DL008-20260508-329,3
2026-05-08,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260508-5570,3
2026-05-09,DL003,SPARK-PLUG-NGK,ISSUE,1,JO-DL003-20260509-9577,2
2026-05-09,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260509-6907,9
2026-05-09,DL003,AIR-FILTER-MG,ISSUE,1,JO-DL003-20260509-7146,2
2026-05-09,DL007,SPARK-PLUG-NGK,ISSUE,1,JO-DL007-20260509-4683,1
2026-05-09,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20260509-6810,12
2026-05-10,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260510-6127,1
2026-05-10,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260510-7750,10
2026-05-10,DL005,CABIN-FILTER-MG,ISSUE,1,JO-DL005-20260510-5766,3
2026-05-10,DL005,TYRE-215-60-17,ISSUE,1,JO-DL005-20260510-5612,3
2026-05-10,DL005,OBD-HARNESS-MG,ISSUE,1,JO-DL005-20260510-3395,2
2026-05-10,DL008,THERMOSTAT-MG,ISSUE,1,JO-DL008-20260510-6787,2
2026-05-10,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260510-1380,7
2026-05-11,DL001,BATT-12V-60AH,ISSUE,1,JO-DL001-20260511-7224,3
2026-05-11,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260511-2501,3
2026-05-11,DL002,BMS-FUSE-MG,RECEIPT,2,PO-DL002-20260511-511,3
2026-05-11,DL004,OBD-HARNESS-MG,ISSUE,1,JO-DL004-20260511-2783,1
2026-05-11,DL006,CABIN-FILTER-MG,ISSUE,1,JO-DL006-20260511-9797,6
2026-05-11,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260511-7658,8
2026-05-11,DL005,TYRE-225-55-18,ISSUE,1,JO-DL005-20260511-3989,1
2026-05-11,DL006,SPARK-PLUG-NGK,ISSUE,1,JO-DL006-20260511-9666,2
2026-05-12,DL006,TYRE-215-60-17,ISSUE,1,JO-DL006-20260512-7910,4
2026-05-12,DL008,OIL-5W30-4L,ISSUE,1,JO-DL008-20260512-6960,3
2026-05-12,DL006,OIL-5W30-4L,ISSUE,1,JO-DL006-20260512-8705,10
2026-05-13,DL004,BATT-12V-70AH,RECEIPT,2,PO-DL004-20260513-682,3
2026-05-13,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260513-8491,1
2026-05-13,DL005,BR-PAD-R-MG,ISSUE,1,JO-DL005-20260513-3870,2
2026-05-13,DL008,OBD-HARNESS-MG,ISSUE,1,JO-DL008-20260513-1313,2
2026-05-13,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260513-1832,2
2026-05-13,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260513-6914,8
2026-05-13,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20260513-5068,5
2026-05-14,DL007,SPARK-PLUG-NGK,RECEIPT,3,PO-DL007-20260514-139,4
2026-05-14,DL005,AIR-FILTER-MG,ISSUE,1,JO-DL005-20260514-5346,5
2026-05-15,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260515-1435,12
2026-05-15,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20260515-2998,2
2026-05-15,DL005,BR-PAD-F-MG,ISSUE,1,JO-DL005-20260515-2349,3
2026-05-15,DL002,TYRE-215-60-17,ISSUE,1,JO-DL002-20260515-6296,2
2026-05-15,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260515-8433,3
2026-05-16,DL008,BATT-12V-60AH,ISSUE,1,JO-DL008-20260516-8721,1
2026-05-16,DL005,OBD-HARNESS-MG,ISSUE,1,JO-DL005-20260516-3165,1
2026-05-16,DL003,HV-MODULE-MG,RECEIPT,1,PO-DL003-20260516-672,2
2026-05-16,DL007,THERMOSTAT-MG,ISSUE,1,JO-DL007-20260516-3095,1
2026-05-16,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260516-3900,7
2026-05-16,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260516-4865,3
2026-05-16,DL007,TYRE-215-60-17,ISSUE,1,JO-DL007-20260516-1735,2
2026-05-17,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260517-8710,4
2026-05-17,DL003,CABIN-FILTER-MG,ISSUE,1,JO-DL003-20260517-2928,2
2026-05-17,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260517-7799,11
2026-05-17,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260517-6194,2
2026-05-17,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260517-5933,4
2026-05-17,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260517-6789,10
2026-05-18,DL008,BMS-FUSE-MG,ISSUE,1,JO-DL008-20260518-3031,1
2026-05-18,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260518-6297,9
2026-05-18,DL001,OIL-FILTER-MG,ISSUE,1,JO-DL001-20260518-5786,6
2026-05-18,DL004,OBD-HARNESS-MG,RECEIPT,2,PO-DL004-20260518-925,3
2026-05-18,DL006,BMS-FUSE-MG,ISSUE,1,JO-DL006-20260518-1608,2
2026-05-18,DL004,TYRE-225-55-18,ISSUE,1,JO-DL004-20260518-8141,2
2026-05-18,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260518-5105,8
2026-05-18,DL005,OBD-HARNESS-MG,ISSUE,1,JO-DL005-20260518-2640,2
2026-05-18,DL001,OIL-5W30-4L,ISSUE,1,JO-DL001-20260518-6442,6
2026-05-18,DL004,BATT-12V-60AH,ISSUE,1,JO-DL004-20260518-8299,2
2026-05-18,DL005,TYRE-225-55-18,RECEIPT,3,PO-DL005-20260518-801,4
2026-05-19,DL003,OIL-FILTER-MG,ISSUE,1,JO-DL003-20260519-2788,9
2026-05-19,DL004,BR-FLUID-DOT4,ISSUE,1,JO-DL004-20260519-5416,2
2026-05-19,DL008,BATT-12V-60AH,RECEIPT,2,PO-DL008-20260519-331,3
2026-05-19,DL003,TYRE-215-60-17,ISSUE,1,JO-DL003-20260519-7657,1
2026-05-19,DL007,CABIN-FILTER-MG,ISSUE,1,JO-DL007-20260519-9102,2
2026-05-19,DL001,TYRE-215-60-17,ISSUE,1,JO-DL001-20260519-3194,3
2026-05-19,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260519-9583,10
2026-05-20,DL001,TYRE-215-60-17,RECEIPT,4,PO-DL001-20260520-346,5
2026-05-20,DL005,OIL-FILTER-MG,ISSUE,1,JO-DL005-20260520-3078,10
2026-05-20,DL002,SPARK-PLUG-NGK,ISSUE,1,JO-DL002-20260520-4946,2
2026-05-20,DL007,TYRE-225-55-18,ISSUE,1,JO-DL007-20260520-6400,1
2026-05-21,DL004,OIL-5W30-4L,ISSUE,1,JO-DL004-20260521-8737,9
2026-05-21,DL008,HV-MODULE-MG,ISSUE,1,JO-DL008-20260521-8240,1
2026-05-21,DL002,OIL-FILTER-MG,ISSUE,1,JO-DL002-20260521-1014,7
2026-05-21,DL001,WIPER-BLADE-MG,ISSUE,1,JO-DL001-20260521-8069,1
2026-05-21,DL001,HV-MODULE-MG,RECEIPT,1,PO-DL001-20260521-190,2
2026-05-21,DL006,COOLANT-1L,ISSUE,1,JO-DL006-20260521-5303,10
2026-05-21,DL004,COOLANT-1L,ISSUE,1,JO-DL004-20260521-8317,1
2026-05-21,DL007,COOLANT-1L,ISSUE,1,JO-DL007-20260521-3022,8
2026-05-21,DL004,AIR-FILTER-MG,ISSUE,1,JO-DL004-20260521-2983,4
2026-05-22,DL002,HV-MODULE-MG,ISSUE,1,JO-DL002-20260522-9510,1
2026-05-22,DL007,BR-FLUID-DOT4,ISSUE,1,JO-DL007-20260522-9919,5
2026-05-22,DL002,WIPER-BLADE-MG,ISSUE,1,JO-DL002-20260522-6854,3
2026-05-22,DL002,COOLANT-1L,ISSUE,1,JO-DL002-20260522-3279,11
2026-05-22,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260522-8739,7
2026-05-22,DL004,BATT-12V-70AH,ISSUE,1,JO-DL004-20260522-6565,2
2026-05-22,DL002,BMS-FUSE-MG,ISSUE,1,JO-DL002-20260522-8198,2
2026-05-22,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260522-7182,7
2026-05-22,DL006,OIL-FILTER-MG,ISSUE,1,JO-DL006-20260522-7921,4
2026-05-22,DL007,BR-PAD-R-MG,ISSUE,1,JO-DL007-20260522-7499,2
2026-05-23,DL005,BR-FLUID-DOT4,ISSUE,1,JO-DL005-20260523-4218,6
2026-05-23,DL008,TYRE-215-60-17,ISSUE,1,JO-DL008-20260523-6115,2
2026-05-23,DL001,WIPER-BLADE-MG,RECEIPT,9,PO-DL001-20260523-634,10
2026-05-23,DL001,BR-FLUID-DOT4,ISSUE,1,JO-DL001-20260523-4862,1
2026-05-23,DL003,THERMOSTAT-MG,ISSUE,1,JO-DL003-20260523-5918,1
2026-05-23,DL007,OIL-5W30-4L,ISSUE,1,JO-DL007-20260523-1346,6
2026-05-23,DL002,CABIN-FILTER-MG,ISSUE,1,JO-DL002-20260523-8699,2
2026-05-23,DL007,OIL-FILTER-MG,ISSUE,1,JO-DL007-20260523-9041,6
2026-05-23,DL004,BR-PAD-R-MG,ISSUE,1,JO-DL004-20260523-5541,2
2026-05-23,DL002,HV-MODULE-MG,RECEIPT,1,PO-DL002-20260523-225,2
2026-05-23,DL004,CABIN-FILTER-MG,ISSUE,1,JO-DL004-20260523-2846,7
2026-05-23,DL007,WIPER-BLADE-MG,ISSUE,1,JO-DL007-20260523-4925,6
2026-05-23,DL005,OBD-HARNESS-MG,RECEIPT,2,PO-DL005-20260523-557,3
2026-05-24,DL004,TYRE-215-60-17,ISSUE,1,JO-DL004-20260524-7144,3
2026-05-24,DL002,AIR-FILTER-MG,ISSUE,1,JO-DL002-20260524-4153,4
2026-05-24,DL002,OIL-5W30-4L,ISSUE,1,JO-DL002-20260524-9558,13
2026-05-24,DL005,OIL-5W30-4L,ISSUE,1,JO-DL005-20260524-7568,7
