DealerCode,Region,CompanyCode,CreatedOn,CreatedOnTime,Zone,DealerName,DealerCity,LicensePlateNumber,VIN,Status,ServiceType,ModelSalesCode,ModelSalesCodeDescription,Color,Mileage,OrderItem,LabPart,MaterialGroup,DescriptionOne,OrderQuantity,UnitPrice,NetValue,Tax,TotalValue,GrossValue,KeyField,IssueType,WarrantyContribution,InsuranceContribution,DiscountContribution
DL003,South,MG001,2024-05-18,19:12:00,South,MG Motors Bangalore,Bangalore,WB83AA9901,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,40000.0,E439DCDC-04,PART,FILTER,FUEL FILTER,1.0,540.82,540.82,97.35,638.17,638.17,WO-E439DCDC,WTY,497.04,0.0,24.95
DL003,South,MG001,2024-05-18,19:12:00,South,MG Motors Bangalore,Bangalore,MH16BB5844,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,40000.0,E439DCDC-05,LAB,LABOUR,LABOUR FULL,1.0,1300.98,1300.98,234.18,1535.16,1535.16,WO-E439DCDC,WTY,1179.21,0.0,35.11
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,KA51BB4192,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,45000.0,05166821-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,890.51,890.51,160.29,1050.8,1050.8,WO-05166821,WTY,909.98,0.0,49.36
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,TN94AC9611,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,45000.0,05166821-02,PART,FILTER,OIL FILTER,1.0,194.17,194.17,34.95,229.12,229.12,WO-05166821,WTY,207.16,0.0,8.89
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,DL69AC9838,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,45000.0,05166821-03,LAB,LABOUR,LABOUR OIL,1.0,420.19,420.19,75.63,495.82,495.82,WO-05166821,WTY,369.65,0.0,21.32
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,KA82BB4707,MZ7XHER00100073,CLOSED,BRAKE_CHECK,HECTOR,MG Hector,Candy White,45000.0,054918E7-01,PART,SPARE,BRAKE PAD F,1.0,2796.31,2796.31,503.34,3299.65,3299.65,WO-054918E7,PAID,0.0,247.13,16.52
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,WB26AC1801,MZ7XHER00100073,CLOSED,BRAKE_CHECK,HECTOR,MG Hector,Candy White,45000.0,054918E7-02,PART,SPARE,BRAKE PAD R,1.0,2343.24,2343.24,421.78,2765.02,2765.02,WO-054918E7,PAID,0.0,415.36,21.02
DL003,South,MG001,2024-06-29,11:12:00,South,MG Motors Bangalore,Bangalore,WB61BA6274,MZ7XHER00100073,CLOSED,BRAKE_CHECK,HECTOR,MG Hector,Candy White,45000.0,054918E7-03,LAB,LABOUR,LABOUR BRAKE,1.0,1375.43,1375.43,247.58,1623.01,1623.01,WO-054918E7,PAID,0.0,308.01,24.06
DL003,South,MG001,2024-08-10,03:12:00,South,MG Motors Bangalore,Bangalore,TS27BB2094,MZ7XHER00100073,CLOSED,TYRE_ROTATION,HECTOR,MG Hector,Candy White,50000.0,8CE81E56-01,LAB,LABOUR,LABOUR TYRE,1.0,200.07,200.07,36.01,236.08,236.08,WO-8CE81E56,PAID,0.0,11.87,6.56
DL003,South,MG001,2024-08-30,23:12:00,South,MG Motors Bangalore,Bangalore,TN51AB7865,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,52500.0,B0987971-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,828.76,828.76,149.18,977.94,977.94,WO-B0987971,WTY,925.85,0.0,37.39
DL003,South,MG001,2024-08-30,23:12:00,South,MG Motors Bangalore,Bangalore,MH29AC3300,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,52500.0,B0987971-02,PART,FILTER,OIL FILTER,1.0,219.1,219.1,39.44,258.54,258.54,WO-B0987971,WTY,195.98,0.0,10.79
DL003,South,MG001,2024-08-30,23:12:00,South,MG Motors Bangalore,Bangalore,KA27BA3333,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,52500.0,B0987971-03,LAB,LABOUR,LABOUR OIL,1.0,478.53,478.53,86.14,564.67,564.67,WO-B0987971,WTY,416.19,0.0,20.88
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,MH99BB8718,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,60000.0,467C34EF-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,802.15,802.15,144.39,946.54,946.54,WO-467C34EF,PAID,0.0,22.2,14.73
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,PB20AA6593,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,60000.0,467C34EF-02,PART,FILTER,OIL FILTER,1.0,203.22,203.22,36.58,239.8,239.8,WO-467C34EF,PAID,0.0,21.02,9.86
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,TS15BA7978,MZ7XHER00100073,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Candy White,60000.0,467C34EF-03,LAB,LABOUR,LABOUR OIL,1.0,475.05,475.05,85.51,560.56,560.56,WO-467C34EF,PAID,0.0,106.45,1.15
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,TN67AA2451,MZ7XHER00100073,CLOSED,TYRE_ROTATION,HECTOR,MG Hector,Candy White,60000.0,8FD69374-01,LAB,LABOUR,LABOUR TYRE,1.0,338.29,338.29,60.89,399.18,399.18,WO-8FD69374,PAID,0.0,63.43,15.14
DL006,West,MG001,2024-11-01,11:12:00,West,MG Motors Pune,Pune,WB54AA2723,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,60000.0,EF18FCF7-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,969.99,969.99,174.6,1144.59,1144.59,WO-EF18FCF7,WTY,971.02,0.0,40.15
DL006,West,MG001,2024-11-01,11:12:00,West,MG Motors Pune,Pune,TS33BB6387,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,60000.0,EF18FCF7-02,PART,FILTER,OIL FILTER,1.0,266.52,266.52,47.97,314.49,314.49,WO-EF18FCF7,WTY,246.58,0.0,11.39
DL006,West,MG001,2024-11-01,11:12:00,West,MG Motors Pune,Pune,MH02AA8955,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,60000.0,EF18FCF7-03,PART,FILTER,AIR FILTER,1.0,525.89,525.89,94.66,620.55,620.55,WO-EF18FCF7,WTY,590.07,0.0,30.5
DL006,West,MG001,2024-11-01,11:12:00,West,MG Motors Pune,Pune,TS14BA7157,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,60000.0,EF18FCF7-04,PART,FILTER,FUEL FILTER,1.0,410.69,410.69,73.92,484.61,484.61,WO-EF18FCF7,WTY,411.19,0.0,14.32
DL006,West,MG001,2024-11-01,11:12:00,West,MG Motors Pune,Pune,DL78AA2615,MZ7XHER00100073,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Candy White,60000.0,EF18FCF7-05,LAB,LABOUR,LABOUR FULL,1.0,1685.3,1685.3,303.35,1988.65,1988.65,WO-EF18FCF7,WTY,1911.33,0.0,66.38
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,WB51AA6690,MZ7XHER00100073,CLOSED,AC_SERVICE,HECTOR,MG Hector,Candy White,60000.0,B24620F1-01,PART,CONSUMABLE,AC GAS R134,1.0,829.21,829.21,149.26,978.47,978.47,WO-B24620F1,WTY,790.81,0.0,32.91
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,DL52BA1420,MZ7XHER00100073,CLOSED,AC_SERVICE,HECTOR,MG Hector,Candy White,60000.0,B24620F1-02,PART,FILTER,CABIN FILTER,1.0,694.13,694.13,124.94,819.07,819.07,WO-B24620F1,WTY,681.53,0.0,18.87
DL003,South,MG001,2024-11-01,11:12:00,South,MG Motors Bangalore,Bangalore,GJ13AC7752,MZ7XHER00100073,CLOSED,AC_SERVICE,HECTOR,MG Hector,Candy White,60000.0,B24620F1-03,LAB,LABOUR,LABOUR AC,1.0,586.42,586.42,105.56,691.98,691.98,WO-B24620F1,WTY,521.91,0.0,21.82
DL008,West,MG001,2024-11-01,11:12:00,West,MG Motors Ahmedabad,Ahmedabad,TN36BA1783,MZ7XHER00100073,CLOSED,COOLANT_FLUSH,HECTOR,MG Hector,Candy White,60000.0,DBAEF324-01,PART,CONSUMABLE,COOLANT OAT,1.0,801.41,801.41,144.25,945.66,945.66,WO-DBAEF324,PAID,0.0,154.78,16.27
DL008,West,MG001,2024-11-01,11:12:00,West,MG Motors Ahmedabad,Ahmedabad,KA27BB9966,MZ7XHER00100073,CLOSED,COOLANT_FLUSH,HECTOR,MG Hector,Candy White,60000.0,DBAEF324-02,LAB,LABOUR,LABOUR COOL,1.0,497.35,497.35,89.52,586.87,586.87,WO-DBAEF324,PAID,0.0,82.06,18.63
DL008,West,MG001,2024-01-27,23:36:00,West,MG Motors Ahmedabad,Ahmedabad,PB12AC6763,MZ7XGLP00100074,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Starry Black,50000.0,1AC96D62-01,LAB,LABOUR,LABOUR TYRE,1.0,350.66,350.66,63.12,413.78,413.78,WO-1AC96D62,PAID,0.0,64.63,3.56
DL008,West,MG001,2024-02-17,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH93AA7652,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,52500.0,CBE5D1FE-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,967.25,967.25,174.1,1141.35,1141.35,WO-CBE5D1FE,PAID,0.0,51.95,47.29
DL008,West,MG001,2024-02-17,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB26AC8953,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,52500.0,CBE5D1FE-02,PART,FILTER,OIL FILTER,1.0,211.29,211.29,38.03,249.32,249.32,WO-CBE5D1FE,PAID,0.0,24.79,2.32
DL008,West,MG001,2024-02-17,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,KA22AC1260,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,52500.0,CBE5D1FE-03,LAB,LABOUR,LABOUR OIL,1.0,370.12,370.12,66.62,436.74,436.74,WO-CBE5D1FE,PAID,0.0,70.39,19.56
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,KA51BB2244,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,60000.0,6B469B68-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,981.77,981.77,176.72,1158.49,1158.49,WO-6B469B68,WTY,1054.31,0.0,32.47
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB34AB6573,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,60000.0,6B469B68-02,PART,FILTER,OIL FILTER,1.0,199.86,199.86,35.97,235.83,235.83,WO-6B469B68,WTY,171.49,0.0,7.05
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH95AC2346,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,60000.0,6B469B68-03,LAB,LABOUR,LABOUR OIL,1.0,406.57,406.57,73.18,479.75,479.75,WO-6B469B68,WTY,392.93,0.0,22.1
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,TS04BA4677,MZ7XGLP00100074,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Starry Black,60000.0,9F247997-01,LAB,LABOUR,LABOUR TYRE,1.0,365.23,365.23,65.74,430.97,430.97,WO-9F247997,WTY,333.47,0.0,3.34
DL004,South,MG001,2024-04-20,07:36:00,South,MG Motors Chennai,Chennai,DL38AB1340,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,460F2E3A-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,845.17,845.17,152.13,997.3,997.3,WO-460F2E3A,WTY,891.95,0.0,10.77
DL004,South,MG001,2024-04-20,07:36:00,South,MG Motors Chennai,Chennai,TN53AB9496,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,460F2E3A-02,PART,FILTER,OIL FILTER,1.0,265.75,265.75,47.84,313.59,313.59,WO-460F2E3A,WTY,264.98,0.0,6.88
DL004,South,MG001,2024-04-20,07:36:00,South,MG Motors Chennai,Chennai,WB96AC6963,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,460F2E3A-03,PART,FILTER,AIR FILTER,1.0,574.27,574.27,103.37,677.64,677.64,WO-460F2E3A,WTY,601.86,0.0,30.11
DL004,South,MG001,2024-04-20,07:36:00,South,MG Motors Chennai,Chennai,TN41BB6850,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,460F2E3A-04,PART,FILTER,FUEL FILTER,1.0,550.86,550.86,99.15,650.01,650.01,WO-460F2E3A,WTY,506.4,0.0,12.03
DL004,South,MG001,2024-04-20,07:36:00,South,MG Motors Chennai,Chennai,TN69BB3109,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,460F2E3A-05,LAB,LABOUR,LABOUR FULL,1.0,1261.63,1261.63,227.09,1488.72,1488.72,WO-460F2E3A,WTY,1351.7,0.0,23.94
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH78AB6707,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,B42F5B75-01,PART,CONSUMABLE,AC GAS R134,1.0,895.65,895.65,161.22,1056.87,1056.87,WO-B42F5B75,PAID,0.0,149.73,28.29
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,TN60AC1871,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,B42F5B75-02,PART,FILTER,CABIN FILTER,1.0,715.27,715.27,128.75,844.02,844.02,WO-B42F5B75,PAID,0.0,108.87,23.38
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH22AA8347,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,60000.0,B42F5B75-03,LAB,LABOUR,LABOUR AC,1.0,684.1,684.1,123.14,807.24,807.24,WO-B42F5B75,PAID,0.0,70.69,23.86
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,GJ09AC5128,MZ7XGLP00100074,CLOSED,COOLANT_FLUSH,GLOSTER,MG Gloster,Starry Black,60000.0,19646E56-01,PART,CONSUMABLE,COOLANT OAT,1.0,839.04,839.04,151.03,990.07,990.07,WO-19646E56,WTY,950.74,0.0,7.32
DL008,West,MG001,2024-04-20,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,PB56AB7492,MZ7XGLP00100074,CLOSED,COOLANT_FLUSH,GLOSTER,MG Gloster,Starry Black,60000.0,19646E56-02,LAB,LABOUR,LABOUR COOL,1.0,684.21,684.21,123.16,807.37,807.37,WO-19646E56,WTY,741.43,0.0,28.81
DL008,West,MG001,2024-06-21,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB19BB6152,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,67500.0,8ADF4C87-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,907.68,907.68,163.38,1071.06,1071.06,WO-8ADF4C87,WTY,966.52,0.0,17.7
DL008,West,MG001,2024-06-21,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,GJ76AA2163,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,67500.0,8ADF4C87-02,PART,FILTER,OIL FILTER,1.0,266.27,266.27,47.93,314.2,314.2,WO-8ADF4C87,WTY,311.46,0.0,0.83
DL008,West,MG001,2024-06-21,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,TN32BB3938,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,67500.0,8ADF4C87-03,LAB,LABOUR,LABOUR OIL,1.0,422.77,422.77,76.1,498.87,498.87,WO-8ADF4C87,WTY,428.5,0.0,18.22
DL001,North,MG001,2024-07-12,15:36:00,North,MG Motors New Delhi,New Delhi,WB74BA7677,MZ7XGLP00100074,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Starry Black,70000.0,097AF7E4-01,LAB,LABOUR,LABOUR TYRE,1.0,299.0,299.0,53.82,352.82,352.82,WO-097AF7E4,PAID,0.0,8.43,1.57
DL008,West,MG001,2024-08-23,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,KA91BA5128,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,75000.0,25F9AAAB-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,969.45,969.45,174.5,1143.95,1143.95,WO-25F9AAAB,WTY,863.56,0.0,17.8
DL008,West,MG001,2024-08-23,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,TN45AA6565,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,75000.0,25F9AAAB-02,PART,FILTER,OIL FILTER,1.0,229.97,229.97,41.39,271.36,271.36,WO-25F9AAAB,WTY,204.98,0.0,5.45
DL008,West,MG001,2024-08-23,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,DL72AA7113,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,75000.0,25F9AAAB-03,LAB,LABOUR,LABOUR OIL,1.0,390.35,390.35,70.26,460.61,460.61,WO-25F9AAAB,WTY,335.42,0.0,5.94
DL008,West,MG001,2024-10-03,23:36:00,West,MG Motors Ahmedabad,Ahmedabad,TS04BB7141,MZ7XGLP00100074,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Starry Black,80000.0,6C8FD747-01,LAB,LABOUR,LABOUR TYRE,1.0,397.03,397.03,71.47,468.5,468.5,WO-6C8FD747,WTY,329.72,0.0,7.66
DL003,South,MG001,2024-10-03,23:36:00,South,MG Motors Bangalore,Bangalore,GJ13AB7130,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,80000.0,DBCD03E9-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,924.17,924.17,166.35,1090.52,1090.52,WO-DBCD03E9,WTY,822.84,0.0,11.91
DL003,South,MG001,2024-10-03,23:36:00,South,MG Motors Bangalore,Bangalore,KA65AB8292,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,80000.0,DBCD03E9-02,PART,FILTER,OIL FILTER,1.0,237.4,237.4,42.73,280.13,280.13,WO-DBCD03E9,WTY,271.01,0.0,9.89
DL003,South,MG001,2024-10-03,23:36:00,South,MG Motors Bangalore,Bangalore,MH40AC2765,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,80000.0,DBCD03E9-03,PART,FILTER,AIR FILTER,1.0,409.1,409.1,73.64,482.74,482.74,WO-DBCD03E9,WTY,343.53,0.0,12.98
DL003,South,MG001,2024-10-03,23:36:00,South,MG Motors Bangalore,Bangalore,MH64AB3543,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,80000.0,DBCD03E9-04,PART,FILTER,FUEL FILTER,1.0,437.26,437.26,78.71,515.97,515.97,WO-DBCD03E9,WTY,389.11,0.0,13.38
DL003,South,MG001,2024-10-03,23:36:00,South,MG Motors Bangalore,Bangalore,WB58AA2072,MZ7XGLP00100074,CLOSED,FULL_SERVICE,GLOSTER,MG Gloster,Starry Black,80000.0,DBCD03E9-05,LAB,LABOUR,LABOUR FULL,1.0,1997.87,1997.87,359.62,2357.49,2357.49,WO-DBCD03E9,WTY,2300.91,0.0,110.54
DL008,West,MG001,2024-10-24,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB06AC1960,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,82500.0,0005F13C-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,847.89,847.89,152.62,1000.51,1000.51,WO-0005F13C,WTY,945.76,0.0,9.42
DL008,West,MG001,2024-10-24,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH67AA6251,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,82500.0,0005F13C-02,PART,FILTER,OIL FILTER,1.0,271.66,271.66,48.9,320.56,320.56,WO-0005F13C,WTY,312.97,0.0,13.0
DL008,West,MG001,2024-10-24,19:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB97BB4292,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,82500.0,0005F13C-03,LAB,LABOUR,LABOUR OIL,1.0,482.37,482.37,86.83,569.2,569.2,WO-0005F13C,WTY,494.58,0.0,19.98
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB56BA2349,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,90000.0,C0AC6036-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,952.7,952.7,171.49,1124.19,1124.19,WO-C0AC6036,WTY,885.74,0.0,35.21
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,PB79BA6011,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,90000.0,C0AC6036-02,PART,FILTER,OIL FILTER,1.0,229.05,229.05,41.23,270.28,270.28,WO-C0AC6036,WTY,229.03,0.0,4.34
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,DL68AA4081,MZ7XGLP00100074,CLOSED,OIL_CHANGE,GLOSTER,MG Gloster,Starry Black,90000.0,C0AC6036-03,LAB,LABOUR,LABOUR OIL,1.0,399.52,399.52,71.91,471.43,471.43,WO-C0AC6036,WTY,441.22,0.0,6.77
DL005,South,MG001,2024-12-26,07:36:00,South,MG Motors Hyderabad,Hyderabad,GJ95AA9753,MZ7XGLP00100074,CLOSED,TYRE_ROTATION,GLOSTER,MG Gloster,Starry Black,90000.0,3B6F5926-01,LAB,LABOUR,LABOUR TYRE,1.0,349.57,349.57,62.92,412.49,412.49,WO-3B6F5926,PAID,0.0,47.13,3.58
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,WB95BB9584,MZ7XGLP00100074,CLOSED,BRAKE_CHECK,GLOSTER,MG Gloster,Starry Black,90000.0,173E31C6-01,PART,SPARE,BRAKE PAD F,1.0,2577.35,2577.35,463.92,3041.27,3041.27,WO-173E31C6,PAID,0.0,213.96,81.77
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,DL28AA8491,MZ7XGLP00100074,CLOSED,BRAKE_CHECK,GLOSTER,MG Gloster,Starry Black,90000.0,173E31C6-02,PART,SPARE,BRAKE PAD R,1.0,2349.22,2349.22,422.86,2772.08,2772.08,WO-173E31C6,PAID,0.0,282.06,94.41
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH92AB9114,MZ7XGLP00100074,CLOSED,BRAKE_CHECK,GLOSTER,MG Gloster,Starry Black,90000.0,173E31C6-03,LAB,LABOUR,LABOUR BRAKE,1.0,1369.98,1369.98,246.6,1616.58,1616.58,WO-173E31C6,PAID,0.0,288.51,57.58
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,MH38AA4938,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,90000.0,C39F3A57-01,PART,CONSUMABLE,AC GAS R134,1.0,604.68,604.68,108.84,713.52,713.52,WO-C39F3A57,PAID,0.0,131.59,7.35
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,KA50AB7091,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,90000.0,C39F3A57-02,PART,FILTER,CABIN FILTER,1.0,697.88,697.88,125.62,823.5,823.5,WO-C39F3A57,PAID,0.0,150.74,13.62
DL008,West,MG001,2024-12-26,07:36:00,West,MG Motors Ahmedabad,Ahmedabad,TN80AC7927,MZ7XGLP00100074,CLOSED,AC_SERVICE,GLOSTER,MG Gloster,Starry Black,90000.0,C39F3A57-03,LAB,LABOUR,LABOUR AC,1.0,867.03,867.03,156.07,1023.1,1023.1,WO-C39F3A57,PAID,0.0,82.25,7.98
DL002,West,MG001,2024-02-13,15:39:47,West,MG Motors Mumbai,Mumbai,TS53AA7813,MZ7XHEP00100075,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Nordic Blue,60000.0,A614A2E3-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,980.42,980.42,176.48,1156.9,1156.9,WO-A614A2E3,PAID,0.0,71.67,54.39
DL002,West,MG001,2024-02-13,15:39:47,West,MG Motors Mumbai,Mumbai,TN63AC1170,MZ7XHEP00100075,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Nordic Blue,60000.0,A614A2E3-02,PART,FILTER,OIL FILTER,1.0,262.36,262.36,47.22,309.58,309.58,WO-A614A2E3,PAID,0.0,23.35,13.04
DL002,West,MG001,2024-02-13,15:39:47,West,MG Motors Mumbai,Mumbai,PB17AB2155,MZ7XHEP00100075,CLOSED,OIL_CHANGE,HECTOR,MG Hector,Nordic Blue,60000.0,A614A2E3-03,LAB,LABOUR,LABOUR OIL,1.0,425.31,425.31,76.56,501.87,501.87,WO-A614A2E3,PAID,0.0,39.69,17.47
DL002,West,MG001,2024-02-13,15:39:47,West,MG Motors Mumbai,Mumbai,GJ22AC7524,MZ7XHEP00100075,CLOSED,TYRE_ROTATION,HECTOR,MG Hector,Nordic Blue,60000.0,84FF7F7A-01,LAB,LABOUR,LABOUR TYRE,1.0,380.44,380.44,68.48,448.92,448.92,WO-84FF7F7A,WTY,380.04,0.0,4.12
DL002,West,MG001,2024-02-13,15:39:47,West,MG Motors Mumbai,Mumbai,WB26AA9158,MZ7XHEP00100075,CLOSED,FULL_SERVICE,HECTOR,MG Hector,Nordic Blue,60000.0,11FC2BBC-01,PART,CONSUMABLE,OIL 5W30 4L,1.0,971.1,971.1,174.8,1145.9,1145.9,WO-11FC2BBC,WTY,892.03,0.0,43.6
