VIN,timestamp,StartTime-Date,vehSpeed,vehSysPwrMod,vehGearPos,vehSteeringAngle,vehBrakePos,vehAccelPos,tboxAccelX,tboxAccelY,tboxAccelZ,vehBatt,vehOdo,vehCoolantTemp,vehOutsideTemp,vehInsideTemp,vehAC,vehACFanSpeed,vehSideLight,vehDipLight,vehMainLight,vehRainDetected,vehNightDetected,vehHorn,vehSeatBeltDrv,vehBrkFludLvlLow,vehABSF,frontLeftTyrePressure,frontRrightTyrePressure,rearLeftTyrePressure,rearRightTyrePressure,wheelTyreMonitorStatus,gnssLat,gnssLong,gnssAlt,gnssHead,gnssSats,_failure_type,_failure_intensity,vehRPM,FuelTankLevel,vehFuelConsumed,vehOilPressureWarning,vehMILWarning,vehBMSBscSta,vehBMSPackVol,vehBMSPackCrnt,vehBMSPackSOC,vehBMSPackSOCV,vehBMSCellMaxVol,vehBMSCellMinVol,vehBMSCellMaxTem,vehBMSCellMinTem,vehHVDCDCTem,vehBMSCMUFlt,vehBMSCellVoltFlt,vehBMSPackTemFlt,vehBMSHVILClsd,chargingGunIsConnected,vehIsCharging,dcOrAC,usedBatterySinceLastCharge,mileageSinceLastCharge,vehElecRange,vehTMInvtrTem,vehTMSttrTem,vehEPTRdy,VehSpeed,VehSysPwrMod,VehRPM,VehGearPos,VehSteeringAngle,VehBrakePos,VehAccelPos,VehAccelX,VehBatt,VehOdo,VehFuelConsumed,EnginOilLifePct,VehCoolantTemp,VehOutsideTemp,VehEngineOilTemp,BrakePadFrontMM,BrakePadRearMM,BrakeFluidPct,BMSPackVol,BMSPackCrnt,BMSPackSOC,BMSPackSOH,BMSCellMaxVol,BMSCellMinVol,BMSCellMaxTemp,BMSCellMinTemp,SOCValid,TyrePressureFL,TyrePressureFR,TyrePressureRL,TyrePressureRR,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,GNSSLat,GNSSLong,GNSSAlt,GNSSHead,GNSSSats
MZ7XASN00100026,1718888533,2024-06-20,0.1,2.0,0.0,42.7,0.0,0.0,-0.743,-0.014,0.073,14.07,82729.23,91.0,34.0,32.4,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.3,82.1,1.0,18.956025,73.522276,-5.9,207.6,14.0,,0.0,0.0,82.2,4.3592,0.0,0.0,3.0,167.4,9.02,0.0,0.0,3.3164,3.2891,27.5,23.4,40.5,0.0,0.0,0.0,1.0,0.0,0.0,,19846.308,41.56,0.0,36.5,42.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704333946,2024-01-04,38.9,2.0,3.0,-90.9,0.8,12.5,-0.597,0.026,-0.006,14.06,73146.14,86.2,22.5,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143.4,143.6,137.6,137.5,1.0,18.954391,73.524632,9.5,150.0,11.0,,0.0,1383.0,82.2,0.3777,0.0,0.0,3.0,170.5,22.83,0.0,0.0,3.3032,3.2941,29.9,25.3,41.9,0.0,0.0,0.0,1.0,0.0,0.0,,1618.989,4.91,0.0,38.2,41.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707319651,2024-02-07,0.0,2.0,0.0,180.0,0.0,0.4,0.0,-0.01,0.001,14.02,75025.32,90.4,25.6,31.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.4,81.4,81.4,81.4,1.0,18.953665,73.522108,40.6,206.2,14.0,,0.0,0.0,82.2,1.5508,0.0,0.0,3.0,200.7,0.0,99.9,0.0,4.2099,4.1911,26.9,22.4,39.4,0.0,0.0,0.0,1.0,0.0,0.0,,6831.881,20.78,72.0,32.3,40.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710093189,2024-03-10,2.0,2.0,3.0,-164.2,27.4,0.0,-6.07,-0.0,-0.067,14.11,76807.04,90.3,28.8,27.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.7,81.7,81.9,81.6,1.0,18.95718,73.523077,2.9,273.4,10.0,,0.0,93.0,82.2,2.7743,0.0,0.0,3.0,170.1,10.0,0.0,0.0,3.3109,3.2935,28.4,24.3,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,15214.863,28.01,0.0,38.2,40.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711522789,2024-03-27,79.6,2.0,3.0,54.6,0.3,23.0,0.415,-0.0,-0.06,14.09,77919.6,90.9,30.6,28.8,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.6,82.7,82.8,82.8,1.0,18.957575,73.523677,12.8,63.4,11.0,,0.0,2805.0,82.2,1.1848,0.0,0.0,3.0,170.1,55.6,0.0,0.0,3.3104,3.289,32.5,28.8,43.3,0.0,0.0,0.0,1.0,0.0,0.0,,5992.283,11.91,0.0,46.3,48.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711715808,2024-03-29,0.0,2.0,0.0,-180.0,0.0,1.2,0.0,-0.001,0.019,14.13,78078.28,91.8,30.8,30.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,82.0,81.9,81.8,1.0,18.954706,73.529217,-6.9,331.6,14.0,,0.0,0.0,82.2,0.6798,0.0,0.0,3.0,169.7,8.84,0.0,0.0,3.3123,3.288,27.7,23.6,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,5524.638,7.33,0.0,38.8,40.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710569641,2024-03-16,2.1,2.0,3.0,-180.0,0.5,0.1,0.135,-0.0,0.03,14.05,77125.56,90.6,29.5,29.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.8,81.9,81.8,1.0,18.956482,73.523894,31.4,215.3,10.0,,0.0,150.0,82.2,1.7702,0.0,0.0,3.0,170.5,10.01,0.0,0.0,3.3158,3.2948,27.8,22.8,39.5,0.0,0.0,0.0,1.0,0.0,0.0,,11822.126,19.01,0.0,37.2,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713070859,2024-04-14,8.2,2.0,3.0,-125.0,12.2,4.5,-2.377,0.002,0.009,14.05,79040.53,90.7,32.3,31.7,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.1,82.2,1.0,18.946123,73.525202,34.1,24.2,11.0,,0.0,415.0,82.2,2.4269,0.0,0.0,3.0,170.0,13.65,0.0,0.0,3.3109,3.2922,28.7,24.9,41.4,0.0,0.0,0.0,1.0,0.0,0.0,,16632.283,25.9,0.0,36.9,43.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712248776,2024-04-04,19.5,2.0,3.0,-18.5,0.0,11.6,0.976,0.025,0.005,14.08,78478.56,90.8,31.9,31.5,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,82.1,82.0,82.2,1.0,18.959186,73.529716,6.8,92.2,8.0,,0.0,804.0,82.2,1.8768,0.0,0.0,3.0,169.9,20.29,0.0,0.0,3.3118,3.2887,28.8,24.4,43.2,0.0,0.0,0.0,1.0,0.0,0.0,,13049.408,20.03,0.0,40.2,42.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710219074,2024-03-12,0.0,2.0,0.0,142.9,0.0,2.1,0.0,-0.01,-0.062,14.12,76953.05,91.0,29.3,27.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.8,81.9,81.9,81.9,1.0,18.956173,73.519109,19.6,316.1,11.0,,0.0,0.0,82.2,0.8196,0.0,0.0,3.0,182.9,8.2,44.5,0.0,3.7151,3.6856,27.6,24.0,42.3,0.0,0.0,0.0,1.0,0.0,0.0,,4915.068,8.23,32.0,35.1,40.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712748376,2024-04-10,14.2,2.0,3.0,-63.6,0.6,48.9,14.584,0.005,-0.038,14.12,78800.8,90.9,31.7,30.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,82.3,82.1,82.2,1.0,18.961559,73.516812,-5.7,93.2,12.0,,0.0,519.0,82.2,2.0318,0.0,0.0,3.0,169.3,17.36,0.0,0.0,3.3109,3.2842,28.9,25.4,42.1,0.0,0.0,0.0,1.0,0.0,0.0,,13452.395,21.53,0.0,38.2,42.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708609582,2024-02-22,42.7,2.0,3.0,-53.9,5.0,13.1,-1.617,-0.005,0.032,14.02,75928.31,88.4,27.0,26.4,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,82.1,82.1,81.9,1.0,18.953953,73.526541,4.5,299.6,9.0,,0.0,1473.0,82.2,0.4656,0.0,0.0,3.0,171.3,33.69,0.0,0.0,3.3101,3.2949,30.2,26.3,44.4,0.0,0.0,0.0,1.0,0.0,0.0,,2694.492,4.71,0.0,41.6,45.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716346494,2024-05-22,0.5,2.0,3.0,-5.4,4.4,0.0,-0.933,0.006,-0.028,14.16,81181.48,91.4,34.8,33.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.3,82.3,82.4,1.0,18.961566,73.526788,27.2,122.5,10.0,,0.0,0.0,82.2,0.9518,0.0,0.0,3.0,169.3,9.18,0.0,0.0,3.309,3.2941,27.2,23.6,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,7178.31,10.34,0.0,35.4,41.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1716195475,2024-05-20,26.8,2.0,3.0,90.0,11.5,5.2,-2.678,0.002,0.042,14.13,81061.66,91.2,34.0,32.1,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.6,82.6,82.6,82.5,1.0,18.953371,73.509773,24.6,27.3,8.0,,0.0,1000.0,82.2,0.8921,0.0,0.0,3.0,169.5,24.72,0.0,0.0,3.3082,3.2861,29.4,25.9,42.5,0.0,0.0,0.0,1.0,0.0,0.0,,7016.046,9.77,0.0,41.6,43.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707218050,2024-02-06,7.9,2.0,3.0,12.3,5.3,2.4,-1.309,0.007,-0.01,13.96,74975.45,43.1,26.0,30.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.5,81.5,81.4,1.0,18.954822,73.525862,10.5,27.3,9.0,,0.0,237.0,82.2,0.0103,0.0,0.0,3.0,168.4,4.71,0.0,0.0,3.3111,3.2872,27.3,22.9,40.6,0.0,0.0,0.0,1.0,0.0,0.0,,45.575,0.14,0.0,35.9,41.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705422229,2024-01-16,37.7,2.0,3.0,-59.3,1.7,14.9,0.184,0.02,0.027,14.12,74011.35,91.1,23.8,29.2,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.6,81.5,81.5,81.5,1.0,18.950815,73.530109,16.2,263.6,14.0,,0.0,1302.0,82.2,1.0974,0.0,0.0,3.0,170.6,22.1,0.0,0.0,3.3096,3.2875,29.8,25.5,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,4468.331,13.65,0.0,38.0,42.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706179808,2024-01-25,1.1,2.0,3.0,-180.0,0.1,1.5,1.065,-0.008,0.052,14.09,74536.32,91.3,24.6,30.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.3,81.4,81.3,1.0,18.951144,73.523902,4.0,239.4,10.0,,0.0,0.0,82.2,1.4656,0.0,0.0,3.0,170.1,0.65,0.0,0.0,3.3094,3.2885,26.6,22.9,39.2,0.0,0.0,0.0,1.0,0.0,0.0,,6353.667,19.41,0.0,35.1,41.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1717573504,2024-06-05,0.4,2.0,0.0,39.8,0.6,1.5,-0.321,0.009,0.06,14.06,81938.21,90.6,33.9,33.4,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,82.2,82.2,82.1,82.2,1.0,18.954433,73.526739,25.0,119.4,8.0,,0.0,0.0,82.2,0.4272,0.0,0.0,3.0,170.2,9.04,0.0,0.0,3.3118,3.2947,28.2,23.8,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,3971.333,4.66,0.0,36.2,41.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1710952291,2024-03-20,25.9,2.0,3.0,27.9,3.6,5.8,-1.011,0.005,0.019,14.15,77432.51,87.5,30.3,28.5,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,82.0,82.1,82.2,82.2,1.0,18.952864,73.528467,0.9,146.1,10.0,,0.0,922.0,82.2,0.4216,0.0,0.0,3.0,170.3,24.03,0.0,0.0,3.3062,3.2883,30.5,26.4,41.2,0.0,0.0,0.0,1.0,0.0,0.0,,2623.248,4.53,0.0,38.5,43.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1704463109,2024-01-05,13.4,2.0,3.0,-14.5,2.0,13.2,1.809,-0.001,-0.046,13.98,73268.8,91.3,22.7,27.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,113.3,113.4,107.3,107.3,1.0,18.956237,73.529695,4.7,232.8,11.0,,0.0,489.0,82.2,0.6466,0.0,0.0,3.0,170.6,7.89,0.0,0.0,3.3114,3.2894,28.4,24.8,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,2717.922,8.16,0.0,37.7,43.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712744803,2024-04-10,50.6,2.0,3.0,35.7,10.1,16.8,-2.025,0.052,-0.09,14.14,78782.3,87.8,31.9,30.6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.7,82.6,82.6,82.5,1.0,18.959166,73.523672,8.8,271.3,10.0,,0.0,1809.0,82.2,0.2787,0.0,0.0,3.0,171.2,38.38,0.0,0.0,3.308,3.2918,30.0,25.8,44.6,0.0,0.0,0.0,1.0,0.0,0.0,,2066.861,3.03,0.0,43.3,45.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706239683,2024-01-26,0.0,2.0,0.0,-93.8,0.5,0.0,0.0,-0.018,-0.074,14.13,74565.9,90.9,24.5,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.4,81.4,81.4,1.0,18.963527,73.522066,13.7,167.9,9.0,,0.0,0.0,82.2,1.0225,0.0,0.0,3.0,169.2,0.0,0.0,0.0,3.3104,3.2898,26.9,23.0,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,4390.394,13.65,0.0,36.3,38.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705122839,2024-01-13,39.7,2.0,3.0,-143.8,0.0,12.8,0.564,0.011,0.044,14.13,73738.26,91.9,23.7,28.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.6,81.5,81.6,81.6,1.0,18.959017,73.518528,34.1,144.4,13.0,,0.0,1421.0,82.2,1.058,0.0,0.0,3.0,170.3,23.34,0.0,0.0,3.3055,3.288,28.3,24.9,41.5,0.0,0.0,0.0,1.0,0.0,0.0,,4429.368,13.22,0.0,38.7,43.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707385403,2024-02-08,21.2,2.0,3.0,-62.8,4.0,7.8,-0.957,0.002,-0.107,14.23,75064.68,90.5,25.9,31.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.5,81.7,81.8,81.7,1.0,18.957248,73.523578,20.8,39.5,12.0,,0.0,764.0,82.2,1.8714,0.0,0.0,3.0,167.9,12.63,0.0,0.0,3.3102,3.2888,28.8,24.1,41.1,0.0,0.0,0.0,1.0,0.0,0.0,,7876.835,23.74,0.0,36.3,41.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1705998505,2024-01-23,0.0,2.0,0.0,33.8,1.0,0.0,0.0,-0.005,0.036,14.11,74365.24,90.9,24.7,29.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.3,81.3,81.3,1.0,18.954279,73.525227,-3.7,273.1,13.0,,0.0,0.0,82.2,0.6865,0.0,0.0,3.0,168.6,0.0,0.0,0.0,3.3086,3.2942,26.7,22.3,40.9,0.0,0.0,0.0,1.0,0.0,0.0,,3065.825,9.21,0.0,35.5,39.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715666143,2024-05-14,23.0,2.0,3.0,158.2,0.0,6.8,0.209,0.006,-0.07,14.1,80730.82,91.7,33.7,31.9,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.5,82.4,82.4,82.4,1.0,18.96002,73.516328,10.1,48.5,8.0,,0.0,826.0,82.2,1.2509,0.0,0.0,3.0,169.7,22.41,0.0,0.0,3.3076,3.2907,28.7,25.0,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,7555.53,13.24,0.0,40.4,44.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1712219559,2024-04-04,0.0,2.0,0.0,-117.5,0.8,1.1,0.0,-0.002,0.039,14.06,78445.81,91.6,31.4,30.7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.1,81.8,81.9,82.0,1.0,18.958908,73.521,17.9,329.9,8.0,,0.0,0.0,82.2,2.4485,0.0,0.0,3.0,169.0,8.88,0.0,0.0,3.3081,3.2882,27.8,24.0,40.7,0.0,0.0,0.0,1.0,0.0,0.0,,13392.782,24.66,0.0,35.9,40.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715180976,2024-05-08,3.9,2.0,3.0,-10.0,0.0,0.0,-0.829,-0.0,-0.036,14.13,80382.61,90.6,33.5,32.2,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.2,82.1,82.4,82.3,1.0,18.963879,73.528397,15.7,296.7,13.0,,0.0,121.0,82.2,1.6004,0.0,0.0,3.0,170.6,11.08,0.0,0.0,3.3127,3.286,28.7,23.9,40.4,0.0,0.0,0.0,1.0,0.0,0.0,,8733.628,16.29,0.0,36.8,41.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707028564,2024-02-04,1.7,2.0,3.0,180.0,0.0,7.2,2.535,0.009,0.039,14.09,74796.94,91.0,25.7,30.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,81.5,81.3,81.3,1.0,18.962513,73.52504,-11.8,285.0,14.0,,0.0,36.0,82.2,2.4928,0.0,0.0,3.0,192.7,0.9,75.7,0.0,3.9946,3.9719,27.1,22.4,40.0,0.0,0.0,0.0,1.0,0.0,0.0,,10523.838,32.09,55.0,33.6,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1713104260,2024-04-14,14.8,2.0,3.0,12.6,0.7,7.5,0.995,0.016,0.054,14.04,79077.09,90.8,32.5,31.8,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.1,82.3,82.3,82.3,1.0,18.959712,73.520622,12.4,277.3,9.0,,0.0,526.0,82.2,1.2632,0.0,0.0,3.0,171.0,17.42,0.0,0.0,3.3105,3.2905,29.0,25.0,40.3,0.0,0.0,0.0,1.0,0.0,0.0,,7035.979,13.28,0.0,36.6,43.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715935651,2024-05-17,49.3,2.0,3.0,-112.7,5.0,17.3,-1.242,0.052,0.082,14.11,80922.81,91.2,33.4,32.7,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.9,82.6,82.8,82.8,1.0,18.952271,73.525511,-6.8,72.0,13.0,,0.0,1720.0,82.2,0.9951,0.0,0.0,3.0,168.6,38.19,0.0,0.0,3.307,3.2898,30.5,27.2,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,5987.025,10.43,0.0,43.3,46.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1709732937,2024-03-06,33.2,2.0,3.0,-47.9,0.0,20.9,4.211,0.021,-0.155,14.06,76584.84,55.0,28.1,28.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,81.9,82.1,82.1,1.0,18.956209,73.524597,10.9,131.1,11.0,,0.0,1143.0,82.2,0.0711,0.0,0.0,3.0,169.0,28.58,0.0,0.0,3.3094,3.2902,30.3,26.1,42.0,0.0,0.0,0.0,1.0,0.0,0.0,,461.353,0.8,0.0,40.6,45.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1718787358,2024-06-19,3.4,2.0,3.0,48.5,4.9,1.5,-1.359,0.008,-0.109,14.09,82634.75,91.0,33.6,32.8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.3,82.2,82.4,82.1,1.0,18.952078,73.531473,4.7,261.4,12.0,,0.0,97.0,82.2,0.6187,0.0,0.0,3.0,169.6,10.83,0.0,0.0,3.3128,3.2935,29.1,24.8,40.8,0.0,0.0,0.0,1.0,0.0,0.0,,4522.255,6.74,0.0,38.7,41.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1708772788,2024-02-24,81.1,2.0,3.0,-180.0,0.0,24.4,1.222,-0.003,0.002,14.06,76091.79,91.3,27.2,27.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.4,82.5,82.6,82.4,1.0,18.960523,73.524155,-6.0,341.9,11.0,,0.0,2908.0,82.2,1.1612,0.0,0.0,3.0,169.5,56.73,0.0,0.0,3.3115,3.2918,33.5,29.4,44.4,0.0,0.0,0.0,1.0,0.0,0.0,,8065.563,12.43,0.0,44.7,50.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1711718137,2024-03-29,20.6,2.0,3.0,63.9,0.0,20.1,4.502,0.003,-0.006,14.03,78105.68,90.4,30.7,29.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.2,82.0,82.1,1.0,18.954078,73.535757,35.5,144.0,8.0,,0.0,720.0,82.2,2.1945,0.0,0.0,3.0,170.6,20.94,0.0,0.0,3.31,3.2891,29.4,25.7,41.0,0.0,0.0,0.0,1.0,0.0,0.0,,12815.852,22.86,0.0,37.4,44.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1719594483,2024-06-28,29.0,2.0,3.0,-15.8,9.9,6.5,-2.548,0.06,0.035,14.0,83054.41,90.5,33.4,31.3,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.5,82.4,82.4,82.6,1.0,18.955492,73.525425,5.9,244.1,14.0,,0.0,1016.0,82.2,1.9781,0.0,0.0,3.0,168.3,26.16,0.0,0.0,3.3176,3.29,28.7,25.3,43.0,0.0,0.0,0.0,1.0,0.0,0.0,,10070.261,19.96,0.0,41.7,44.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1707662588,2024-02-11,0.0,2.0,0.0,-111.4,0.7,1.9,0.0,0.005,-0.002,14.16,75300.27,90.9,26.6,24.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,81.5,81.4,81.4,81.6,1.0,18.945403,73.518607,14.5,87.9,10.0,,0.0,0.0,82.2,3.3572,0.0,0.0,3.0,171.0,8.77,0.0,0.0,3.3143,3.2875,28.2,23.4,41.6,0.0,0.0,0.0,1.0,0.0,0.0,,19434.943,34.6,0.0,37.8,42.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1706069064,2024-01-24,0.0,2.0,0.0,180.0,0.7,0.0,0.0,0.0,0.151,14.07,74416.48,91.3,24.2,29.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.4,81.3,81.3,81.3,1.0,18.963338,73.51992,36.8,42.4,9.0,,0.0,0.0,82.2,1.4955,0.0,0.0,3.0,199.4,0.0,99.9,0.0,4.2066,4.1924,26.6,23.2,42.7,0.0,0.0,0.0,1.0,0.0,0.0,,6575.633,20.0,72.0,34.6,39.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ7XASN00100026,1715852017,2024-05-16,0.0,2.0,0.0,163.8,0.0,2.9,-0.0,-0.017,0.013,14.19,80850.94,89.4,33.8,32.6,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.2,82.1,82.2,82.2,1.0,18.952066,73.525119,8.2,137.1,9.0,,0.0,0.0,82.2,1.1197,0.0,0.0,3.0,171.1,8.77,0.0,0.0,3.3121,3.2915,27.4,23.5,40.2,0.0,0.0,0.0,1.0,0.0,0.0,,4791.954,11.01,0.0,36.0,41.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
